LONGITUDE,LATITUDE,SRCE_CNTRE,DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM
140.2727142,-32.2652455,,KINGS BLUFF SYNDICATE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilyerpa Quartzite
133.8723652,-29.6219583,near hole 97JSAR004,JOLLY SWAGMAN,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
133.7623612,-29.7500203,near hole 96CRAR028,COCKATOO RIDGE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
133.6207662,-29.8189943,near hole 03MBAR050,MYSTERY BORE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
133.6309012,-29.9111483,near hole 02GLAR0001,THE GLADE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
133.4905802,-30.2172993,near hole 95GEAR001,GEISHA,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
139.0076573,-33.7704195,,PRINCESS ROYAL,"Copper, Gold, Cobalt",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Skillogalee Dolomite
138.8170602,-34.6919055,,HAMLIN GULLY,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Holocene alluvial/fluvial unit 2,
139.8907661,-33.5229255,near hole DEL09AC097,CANEGRASS,Gold,Low Significance,MURRAY BASIN BASEMENT,Neoproterozoic rocks,Neoproterozoic rocks
139.0633393,-32.8777655,,PRINCESS MARGARET,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Holocene alluvial/fluvial unit 1,
134.4218331,-30.2631433,CAR 116,NEILLS BORE,Gold,Low Significance,WILGENA SUBDOMAIN (GAWLER CRATON),Hiltaba Granite,
138.8392502,-34.6320705,,BAROSSA EXCELSIOR,Gold,Low Significance,,Miocene-Pliocene unit 2,
139.6812782,-32.2474625,workings,STRUCK OIL,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.8079222,-32.3722575,pit,WESTWARD HO WEST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Waukaringa Siltstone Member
139.1312112,-34.7091565,,BAYERN-HOF,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),sheared rocks,Delamerian igneous unit 4
139.9072082,-31.7723295,WH 2,WALTHERCO SOUTH,Gold,Low Significance,CURNAMONA PROVINCE,Willyama Supergroup,
133.3736042,-29.8538083,18PNAC01,POLYNORTH,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Christie Gneiss,
138.8846232,-34.9031115,digging,LOBETHAL FREEHOLD,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
139.0698163,-33.5041745,qz vein?,THE DOPE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone
139.0726102,-33.9148875,,MURPHY CLAIM,"Lead, Silver, Gold, Copper, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Skillogalee Dolomite
138.9726133,-33.3205345,,ULOOLOO CREEK ALLUVIALS,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Tertiary rocks,
138.8933182,-34.7452995,Deloraine,DELORAINE,"Gold, Silver, Copper",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 3,Saddleworth Formation
140.2508261,-32.5554965,shaft?,NORTH AND SOUTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
140.4180782,-32.0950505,near hole PDH BL-5,BULLOO,"Zinc, Gold",Low Significance,CURNAMONA PROVINCE,Bimba Formation,
133.7177182,-29.9087463,near hole 97JBAR 58,JUMBUCK,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
134.783988,-31.2204013,near hole LRC356,TOMAHAWK,Gold,Low Significance,GAWLER RANGE VOLCANIC PROVINCE,quartz vein,Hiltaba Granite Suite
139.4575603,-32.2834445,,BALAKLAVA,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.9611942,-32.9011165,spoils,ELDORADO,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Benda Siltstone
137.8708404,-34.5376924,,HILLSIDE,"Copper, Gold, Iron",Significant to SA,MOONTA SUBDOMAIN (GAWLER CRATON),Wallaroo Group,Wallaroo Group
137.8708404,-34.5376924,,HILLSIDE,"Copper, Gold, Iron",Significant to SA,MOONTA SUBDOMAIN (GAWLER CRATON),,
137.8708404,-34.5376924,,HILLSIDE,"Copper, Gold, Iron",Significant to SA,MOONTA SUBDOMAIN (GAWLER CRATON),,
138.9311862,-34.7430925,,LADY EMILY,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Emeroo Subgroup
134.543774,-30.7040653,shaft,WARRIGAL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
140.1596832,-31.9959955,,POODLA WEST,"Gold, Copper",Low Significance,CURNAMONA PROVINCE,sheared rocks,Willyama Supergroup unit 11
140.1933072,-32.5795415,workings,EIFFEL TOWER,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
140.2028702,-32.5764905,W end of workings,GOLDEN TOWER,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
140.2194461,-32.5691975,no.1 shaft,OULNINA TOWERS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
140.5741941,-32.0926845,near hole WD87,WHITE DAM,"Gold, Copper, Molybdenum",Locally Significant,WILLYAMA INLIERS (CURNAMONA PROVINCE),Wiperaminga Subgroup,Wiperaminga Subgroup
140.2084342,-32.5737295,main shaft,VICTORIA TOWER,"Gold, Lead",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
137.9508916,-29.8529134,,WEST WILLOURAN,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Top Mount Sandstone beds
136.7407496,-33.6177134,,FAIRBANKS,"Silver, Gold, Lead",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),gossan,Cook Gap Schist
139.0125653,-33.3058395,hard rock workings,TWIGHAMS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Tertiary deep weathering,Skillogalee Dolomite
136.0602198,-32.6699814,near hole NAN 3,NANKIVEL DAM,"Lead, Gold",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Delamerian igneous unit 30,Hutchison Group
138.7483092,-35.1039855,Beatrice Engine Shaft,JUPITER CREEK,Gold,Locally Significant,TERTIARY PALAEOCHANNELS,Tertiary-Pleistocene alluvial/fluvial sediments,
140.4379522,-31.4960915,near hole BEN1378,BENAGERIE G3,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Willyama Supergroup,
140.4075372,-31.4398195,near hole BEN0897,ANTONIO,Gold,Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Willyama Supergroup,
140.7881891,-32.3381466,,MINGARY,"Gold, Copper",Low Significance,CURNAMONA PROVINCE,gossan,Willyama Supergroup unit 1
135.859249,-28.0370783,,TIDNAMURKUNA,"Gold, Diamond",Low Significance,,Holocene alluvial/fluvial sediments,
133.7342222,-29.6297423,,GREENEWOOD,Gold,Locally Significant,MULGATHING TROUGH (ARCKARINGA BASIN),quartz vein,Mulgathing Complex
137.8708404,-34.5376924,,HILLSIDE,"Copper, Gold, Iron",Significant to SA,MOONTA SUBDOMAIN (GAWLER CRATON),,
140.2637491,-32.5382535,workings,THUNDER QUEEN,"Gold, Lead",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
140.2204902,-32.5470135,workings?,VON BERG,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
140.2441611,-32.5437305,pit N of New Milo,CALLAGHAN,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Belair Subgroup
140.2419171,-32.5446185,underlay,NEW MILO,Gold,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
138.7895702,-35.0298665,creek meets road,GERMAN GULLY,Gold,Low Significance,,Holocene alluvial/fluvial unit 1,
138.9747903,-33.3471425,,SUNSHINE ALLUVIALS,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Holocene alluvial/fluvial sediments,
134.4299511,-30.7374893,near MT081,MULGATHING,"Gold, Uranium",Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Sullivan Shale Member,Sullivan Shale Member
138.5209985,-30.5095934,diggings,MOUNT COFFIN ALLUVIALS,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Holocene alluvial/fluvial unit 2,
138.7732582,-34.8754085,,VICTORIA,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite
140.2459691,-32.5441015,costean?,LIVELY JACK,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup
139.4789202,-33.1262795,workings?,LOCH WINNOCH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Appila Tillite,
133.5353382,-30.2809673,near hole 98KAR 36,PORT,Gold,Low Significance,MULGATHING TROUGH (ARCKARINGA BASIN),Mulgathing Complex,
136.4798847,-32.7751404,near hole 97WDR84,WEEDNANNA (GOLD),"Gold, Iron, Uranium",Significant to SA,CLEVE SUBDOMAIN (GAWLER CRATON),skarn,Hutchison Group
135.08369,-31.0938093,,GLEN MARKIE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Glenloth Granite
136.4746987,-32.7341134,near hole 11UEDH004,ULTIMA DAM EAST,"Iron, Gold, Uranium",Locally Significant,CLEVE SUBDOMAIN (GAWLER CRATON),skarn,Hutchison Group
134.1495941,-30.8958323,near sample 3 513785,THE LAKES,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),,
139.0208072,-34.8025115,,KHAMA,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
138.9748662,-34.7953595,,ARGOSY,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Belair Subgroup
134.571775,-30.6765763,,SHUDDA,"Copper, Gold",Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Sullivan Shale Member
139.6958872,-32.2532565,costean 3,BRADYS GULLY,Gold,Locally Significant,TERTIARY PALAEOCHANNELS,Tertiary rocks,
135.07283,-31.0887423,,LONE HAND,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Glenloth Granite
139.4809772,-33.3197675,near 82FN3RM 1,WOOLAMBA,"Copper, Gold",Low Significance,MURRAY BASIN BASEMENT,hydrothermal alteration,Teal Flat Volcanics
139.2911283,-32.7367575,shaft?,WHYDOWN SW,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.3105383,-32.7192275,pits,LAMBERTS NORTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite
135.605131,-27.7216343,near hole BOMRD0003,BOORTHANNA,Gold,Low Significance,PEAKE AND DENISON INLIERS,calcite,Cadlareena Volcanics
134.565357,-30.6913093,,TARCOOLA PTY,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
134.536306,-30.7111263,shaft,LADY JANE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),,
139.4207983,-32.2915695,pit,WAUKARINGA NO.1,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.4223323,-32.2907255,trench,WAUKARINGA NO.2,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.3992623,-32.2986465,,INKERMAN WEST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.3982173,-32.2989175,,LADY ELLEN,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.3611363,-32.2250445,,ROUND HILL DAM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
138.1534753,-35.6218445,pit,TALISKER,"Lead, Silver, Arsenic, Gold",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 3,Talisker Calc-siltstone
139.0450262,-34.7936545,,GOLDEN SLOPE,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation
139.0703453,-33.5990825,trench,TAKATI SOUTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Cox Sandstone Member
139.9082102,-32.7253275,,PALINA DAM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,lamprophyre,Yerelina Subgroup
139.0507917,-34.5665972,,GOODCHILD,Gold,,,,
138.9765111,-34.7953528,,MISS EILEEN,Gold,,,,
140.4848911,-32.0360415,pit,OSCAR EAST,"Copper, Gold",Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Complex
139.1769922,-33.5834335,pit?,THISTLEBEDS,Gold,Low Significance,,Pleistocene regolith/colluvial unit 4,
134.1415911,-30.3098633,near hole CAR084,CAR,Gold,Low Significance,WILGENA SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
141.0350111,-32.1746806,,GREAT GOULBURN,"Cobalt, Gold",Low Significance,CURNAMONA PROVINCE,Willyama Complex,Willyama Complex
133.9958781,-30.1824313,near MKAC 29,BUNYIP,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
134.0114181,-30.1861593,near MKRB 9,LASER,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
134.0467081,-30.1891263,near MKRB 260,LASER BARREL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
134.0653851,-30.1910663,near MKRB 151,WIGETTY,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
134.0717431,-30.1775763,near MKRB 268,WIGETTY NORTH,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Mulgathing Complex
133.9685531,-30.2129013,near MKRB 304,MUSTERING,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,
139.6830622,-32.2645715,creek,POVERTY GULLY,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
139.6981322,-32.2639825,creek,GOSLINS GULLY,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
139.7035162,-32.2761165,creek,BRENNANS GULLY,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
139.0959213,-32.7863525,,GOLDEN SLOPE EAST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
137.9489056,-29.8547124,,DOUGLAS GULLY,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Top Mount Sandstone beds,
134.1347981,-30.6833263,hole W 9,KYCHERING HILLS,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
135.1061249,-32.4079203,near HL 56,MOUNT CENTRE,Gold,Low Significance,GAWLER RANGE VOLCANIC PROVINCE,Hiltaba Granite Suite,
136.5584416,-33.5658694,,MOUNT SHANNON NORTH,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Upper Middleback Jaspilite,
136.4854257,-33.5202614,,CAMPOONA HILL,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Upper Middleback Jaspilite,
140.5290821,-32.2143755,BYT3,BAYONET,Gold,Low Significance,CURNAMONA PROVINCE,Willyama Complex,
140.8743271,-32.3965996,near WR 9202,BM3,Gold,Low Significance,CURNAMONA PROVINCE,Willyama Complex,
139.6195052,-33.3986635,near hole DEL10AC214,BRAESIDE,Gold,Low Significance,MURRAY BASIN BASEMENT,Neoproterozoic rocks,Neoproterozoic rocks
139.0674183,-33.4890405,,EVANS WEST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Fortress Hill Formation
139.0836793,-33.4933975,,EVANS EAST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ketchowla Siltstone
139.0586543,-33.5221865,workings?,WINKLEY AND EVANS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Waukaringa Siltstone Member
139.0488333,-33.5571035,,OATES,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Fortress Hill Formation
139.0640343,-32.8770335,scrape,ABLE,Gold,Low Significance,,Tertiary rocks,Appila Tillite
139.0658133,-32.8764485,,PENDLETON,Gold,Low Significance,,Holocene alluvial/fluvial unit 1,
138.8041913,-32.9479185,,ELAIA,"Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
135.06127,-30.0145083,near hole HKN 99,FLINTOFT,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Wilgena Hill Jaspilite,
137.5035607,-29.6802214,,THREEPA BORE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,
139.2733314,-29.8960335,near sample 3 2363616,HILLS NO.4,"Lead, Gold",,ADELAIDE GEOSYNCLINE,gossan,Bonney Sandstone
138.9026782,-34.2225815,open cut,HAMILTON ALLUVIALS,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Tertiary rocks,
134.4242241,-30.7169353,shaft,DARK HILL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
139.0952122,-35.0792025,,FRAHNS LANE,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Tapanappa Formation
139.1488752,-34.4184715,shaft WB1,WHEAL BARTON,"Copper, Silver, Gold, Kaolin",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),skarn,Carrickalinga Head Formation
139.0602113,-33.5468945,workings,GOLDEN SPECK,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Waukaringa Siltstone
139.0922453,-32.8286585,,OODLA WIRRA NO.2,"Ochre, Gold",Low Significance,ADELAIDE GEOSYNCLINE,Tertiary rocks,
139.2975653,-32.7333145,shaft?,WHYDOWN,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
134.543283,-30.7019703,,WILGENA ASSOCIATED,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
139.0907012,-34.5368105,creek,TARRAWATTA,"Gold, Cobalt, Copper",Low Significance,,Holocene alluvial/fluvial sediments,
140.5072206,-32.0703301,DNM563,DIPOLE HILL,Gold,Low Significance,,Willyama Supergroup unit 1,
140.3066482,-32.2370765,"sample # 112,945",MOUNT PERSEVERANCE,"Copper, Gold",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),quartz vein unit 4,Willyama Supergroup unit 14
140.2973392,-32.2440305,"sample #166,131",MOUNT PERSEVERANCE WEST,"Gold, Copper",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),quartz vein unit 4,Willyama Supergroup unit 14
133.5626482,-29.7699063,,NEMESIS,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Christie Gneiss,
140.0188872,-32.5759105,near hole RC1,DODD HILL,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone
138.6202932,-35.2923815,near DDH 1,BORGAS,Gold,Low Significance,MYPONGA INLIER (MT LOFTY RANGES INLIERS),sheared rocks,Barossa Complex
140.5315511,-32.4285975,station 16,MALDORKY HILL,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wilyerpa Formation
140.4986076,-32.0682575,NM505,SOUTH KING BROWN,Gold,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Willyama Supergroup unit 1,
140.555891,-32.1125415,NM479,VERTIGO SOUTH,Gold,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Wiperaminga Subgroup,
138.805875,-34.9220694,,FOREST RANGE GOLD FIELD,Gold,,,,
138.9283973,-32.7925565,,MUCKRA SOUTH,Gold,Low Significance,,Holocene alluvial/fluvial sediments,
138.9214773,-32.7797765,,MUCKRA ALLUVIALS,Gold,Low Significance,,Holocene alluvial/fluvial sediments,
134.536014,-30.7047123,near hole WG003,WUNDERBAR,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Paxton Granite
135.4528058,-32.8512773,,WHITE TANK,Gold,Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),quartz vein,Archaean-Palaeoproterozoic rocks
134.4139261,-29.7970993,hole RED 16,TARGET 14,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Christie Gneiss,
134.0688361,-30.3142103,hole TCP 1,DINGO WELL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Christie Gneiss,
134.4520801,-29.9278653,CWHE 462,EYRE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,Mulgathing Complex
133.8476782,-30.0317463,near hole TTRC008,TOP TANK,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Christie Gneiss,
139.3762633,-32.3765465,main shaft,AJAX,Gold,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone
139.5302093,-32.0245265,Shaft?,KIRKEEKS TREASURE,"Gold, Silver, Quartz",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Burra Group
134.782964,-31.6821603,near hole NHRAB 334,SHEOAK NORTH,Gold,Low Significance,GAWLER CRATON,Hiltaba Suite,
141.0414071,-31.6974866,collar hole RD86P01,ARDEETOO,"Copper, Gold",,WILLYAMA INLIERS (CURNAMONA PROVINCE),Thackaringa Group,
139.0555513,-33.5539915,,FELTUS FIND,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Waukaringa Siltstone
140.4602442,-31.4352755,,EAST PORTIA,Gold,Low Significance,CURNAMONA PROVINCE,Willyama Supergroup,
134.644719,-30.3432133,BUL 77,SUNSET,Gold,Low Significance,WILGENA SUBDOMAIN (GAWLER CRATON),Gawler Range Volcanics,
134.555062,-30.5627403,near hole 97HN003,HEARTBREAK NORTH,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Hiltaba Suite,Hiltaba Suite
139.0906233,-32.7809175,shaft,IRONCLAD,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
134.736113,-31.1918263,near hole LRC 491,TUNKILLIA AREA 51,Gold,Low Significance,GAWLER RANGE VOLCANIC PROVINCE,quartz vein,Tunkillia Suite unit 1
139.3288693,-32.2022885,diggings,JOHNSONS GULLY,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
139.0614203,-32.7656505,pit,MYRTLE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Grampus Quartzite
139.0577153,-32.7720025,pit,DEUTERS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Pepuarta Tillite
138.8962902,-34.9393405,,GREAT NORTHERN EUREKA,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Belair Subgroup
138.8855602,-34.9940945,S boundary section 5230,MITCHELLS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
139.4927294,-29.9171545,,FITTON NORTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Bolla Bollana Formation
137.5190026,-31.2044824,,FREMANTLE DOCTOR,"Copper, Silver, Gold, Rare Earths",Significant to SA,GAWLER CRATON,skarn,Donington Suite
139.3656992,-33.4108055,CRN 81,HOG BACK,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Ketchowla Siltstone,
138.7635202,-34.8849305,,MONTACUTE,"Copper, Silver, Gold, Cobalt, Nickel",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Montacute Dolomite
138.7676492,-34.8830685,track into trees,ADELAIDE,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite
138.7680202,-34.8851405,,ADELAIDE SOUTH,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite
138.7630792,-34.8862765,,MONTACUTE WEST,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite
140.0127742,-32.2052815,,COPPER RIDGE,"Copper, Gold",Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Complex
134.966682,-30.6684673,shaft C,LAKE LABYRINTH,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Mulgathing Complex
137.6927304,-33.9663384,Harveys Enginehouse,WALLAROO,"Copper, Silver, Gold",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),Doora Schist,Doora Schist
