DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM,LONGITUDE,LATITUDE
THE GAP,"Lead, Copper, Zinc",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),Karinya Shale,Karinya Shale,139.1887922,-34.3817225
ACCOMMODATION HILL,"Copper, Silver, Lead",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Milendella Limestone Member,139.2087712,-34.3934675
MCLENNON NORTH,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Bimba Formation,Ethiudna Subgroup,140.7128551,-31.7377035
MOUNT HARCUS,"Nickel, Copper",Low Significance,MUSGRAVE PROVINCE,Giles Complex,Giles Complex,129.7149507,-26.8949322
GLENSEA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Hiltaba Suite,137.2264455,-33.5940524
SHYLOCK,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),skarn,Willyama Supergroup,140.4135962,-31.4220075
EMU ROCKHOLE,Copper,Low Significance,MUSGRAVE PROVINCE,pegmatite,,133.2049523,-26.7733213
FAIR NELL,Copper,Low Significance,STUART SHELF (ADELAIDE GEOSYNCLINE),Tapley Hill Formation,Pandurra Formation,137.2150836,-31.6793534
TORAMINGA,"Zinc, Copper",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Saltbush Group,140.1817142,-31.9227975
PASKEVILLE,"Copper, Gold, Calcrete",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Palaeoproterozoic rocks,Palaeoproterozoic rocks,137.8989494,-33.9908974
BURR,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Merinjina Tillite,Merinjina Tillite,138.6899125,-30.3752274
LAKE CHARLES WEST,"Copper, Silver",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Willyama Supergroup,140.4627122,-31.2119725
MONGALA,"Copper, Zinc",Low Significance,CURNAMONA PROVINCE,Willyama Supergroup,Willyama Supergroup,140.3132482,-31.2662985
TREGOLANA,"Copper, Lead, Zinc",Low Significance,STUART SHELF,Tapley Hill Formation,Pandurra Formation,137.5441205,-32.8777884
TANK HILL,"Copper, Silver, Lead, Zinc",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Moonabie Formation,Moonabie Formation,137.3660056,-32.6931824
VULCAN NORTH,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Doora Schist,137.7200544,-34.0123184
VULCAN SOUTH,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Doora Metasediments,137.7208734,-34.0345674
MANGALO NORTH,Copper,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),quartz vein,Yadnarie Schist,136.4445497,-33.6502974
KIANA,"Limestone, Copper, Lead, Zinc",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hall Bay Volcanics,135.4016848,-34.1168154
EVERFROST,Copper,Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hall Bay Volcanics,135.3930558,-34.0638794
CHIANTI,Copper,Low Significance,GAWLER CRATON,skarn,Donington Suite,137.2500336,-31.2563724
WISHBONE,"Copper, Platinoids",Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Palaeoproterozoic-Mesoproterozoic rocks,134.562703,-32.9161703
WILLOW,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),Willyama Supergroup,Willyama Supergroup,140.1197702,-31.9939045
CENTRALIA,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup,140.2442692,-32.2272295
CUDMORES,"Copper, Cobalt",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Callanna Group,138.7259003,-33.1524885
BIRTHDAY RIDGE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,138.6518274,-31.8479065
NETHERLEIGH PARK,"Copper, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Wallaroo Group,Palaeoproterozoic rocks,137.8563844,-33.7899854
SUNSET RIDGE,"Feldspar, Copper",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),pegmatite,Palaeoproterozoic unit 1,139.8787192,-32.2207735
EVANS,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.7852965,-30.7110924
MARION,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,Tapley Hill Formation,138.0127946,-29.8113764
LAUREL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.0014816,-29.7884834
SHERLOCK,"Zinc, Copper, Lead",Low Significance,PADTHAWAY RIDGE (DELAMERIAN OROGEN),Kanmantoo Group,Moralana Supergroup unit 8,139.762176,-35.3456515
CHRISTMAS BALL,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 3,Willyama Complex,140.5712471,-32.2015825
DAVIES DAV 13,"Copper, Iron, Vanadium",Low Significance,MUSGRAVE PROVINCE,Giles Complex,Giles Complex,129.1066488,-26.1359002
BIMBA HILL,"Copper, Cobalt",Low Significance,CURNAMONA PROVINCE,Bimba Formation,Bimba Formation,140.2105292,-31.9189735
MOUNT BULL SOUTH,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup unit 1,140.2538332,-32.0248685
MOUNT COFFIN,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Yudnamutana Subgroup,138.5314475,-30.5233954
BLUMBERG SMELTING WORKS,Copper,Low Significance,,,,138.9863072,-34.8057375
WEEDNA WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,138.8164185,-30.3419664
WEEDNA WELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,138.7226155,-30.3340254
MOUNT BURR FAR NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Merinjina Tillite,138.6998365,-30.3246174
HOAD HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Curdimurka Subgroup,138.7507375,-30.2934564
NICHOLS NOB EXTENDED,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,Tapley Hill Formation,138.7036805,-30.2961604
PLAYFAIR ONE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,basalt,138.2657906,-30.3529674
STATION CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.0375376,-30.0163784
STATION CREEK WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.0264636,-30.0157204
LIGNUM DAM,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),hydrothermal alteration,Bimba Formation,140.2039922,-31.6909725
WELCOME,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Umberatana Group,139.3871824,-30.3116445
WHEAL GLEESON SOUTH 1,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Wooltana Volcanics,Wooltana Volcanics,139.2844204,-30.1723675
CRESSIDA,Copper,Low Significance,MOUNT WOODS INLIER,quartz vein,Palaeoproterozoic rocks,135.445904,-29.7108443
HALIFAX HILL,Copper,Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex,135.8528739,-29.7058713
MANXMAN A4,Copper,Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex,135.400203,-29.6572023
BLUE DUCK,Copper,Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex,135.5234049,-29.7038823
INJABRECK,Copper,Low Significance,COOBER PEDY RIDGE (ARCKARINGA BASIN),quartz vein,Mulgathing Complex unit 6,134.6191371,-29.2146593
MANXMAN A2,"Copper, Gold",Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex,135.392056,-29.6879113
WEETULTA SOUTH,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Moonta Porphyry,137.6360784,-34.2332164
CENTRAL DOORA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Doora Schist,137.6890764,-33.9980344
BRAEMAR IOCG,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Oorlano Metasomatite,137.8739654,-33.8633064
BINDARRAH,Copper,Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Willyama Supergroup unit 1,140.6810901,-32.1478505
OLD GRANITE DAM,"Zinc, Copper",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Umberatana Group,140.2963111,-32.6436215
ODONOHUE CASTLE SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Skillogalee Dolomite unit 6,139.3139044,-30.4184315
PINNACLES SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Wywyana Formation,Wywyana Formation,139.2739664,-30.1823345
MERIWEE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,138.8441335,-30.3271584
MERIWEE SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,138.8569055,-30.3338714
GORRIE HOLE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Ulupa Siltstone,Ulupa Siltstone,138.9713775,-30.3885635
CATTLEGRID SOUTH,"Copper, Silver, Cobalt",Locally Significant,STUART SHELF,Whyalla Sandstone,Pandurra Formation,137.1342567,-31.4531764
PALTRIDGE NO.1,"Copper, Cobalt",Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,Tapley Hill Formation,138.4535355,-30.5759384
ARAGON,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.3939412,-31.4316365
SOUTH NERISSA,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.4159572,-31.4479785
NANCATEE,"Copper, Zinc",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),Umberatana Group,Umberatana Group,140.3672032,-31.7870685
MOUNT HOWDEN EAST,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.2203202,-31.9205865
WIRRIGENDA,"Zinc, Copper, Lead",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hutchison Group,136.3383467,-32.8200264
HOPPING JACK WELL,"Zinc, Silver, Copper, Lead, Uranium",Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),quartz vein,Archaean rocks,135.4920868,-33.8355254
HILLVIEW,"Copper, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Doora Schist,137.6868044,-34.2036724
VOCK,"Copper, Gold, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Oorlano Metasomatite,137.7893754,-33.7012774
BUTE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Willamulka Volcanics,137.9895864,-33.8790444
SMITHAMS,"Lead, Copper, Zinc",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Wallaroo Group,137.7504244,-33.9637724
PRIDHAMS,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,New Cornwall Member,137.9163184,-34.0029044
KALKAROO WEST,"Copper, Gold, Rare Earths, Uranium",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Ethiudna Subgroup,140.4826502,-31.7491565
WINNIE PINNIE CENTRAL,"Lead, Silver, Copper, Zinc",Low Significance,STUART SHELF,Tapley Hill Formation,Whyalla Sandstone,137.0769536,-31.9378384
MOSELEY DAM,"Copper, Lead, Zinc",Low Significance,STUART SHELF,hydrothermal alteration,Tapley Hill Formation,136.9856167,-31.5394544
PHILLIPS RIDGE,Copper,Low Significance,GAWLER CRATON,skarn,Roxby Downs Granite,136.9015237,-30.5892194
MATT WHIM,Copper,Low Significance,ADELAIDE GEOSYNCLINE,River Wakefield Formation,River Wakefield Formation,138.8482244,-32.0853155
HORSESHOE DAM,Copper,Low Significance,STUART SHELF,hydrothermal alteration,Woocalla Dolomite Member,137.3858826,-32.4374244
LYNDA,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.6216265,-30.1349574
ANABAMA HILL EAST,"Copper, Molybdenum",Low Significance,DELAMERIAN OROGEN,quartz vein,Anabama Granite,140.2407391,-32.7095985
BLACK OAK PLAIN,"Zinc, Copper, Lead",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Wallaroo Group,137.8221414,-33.9207694
BARREN HILL,"Cobalt, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Kanmantoo Group,139.1244372,-34.5561415
MICHAEL HILLS SE,Copper,Low Significance,MUSGRAVE PROVINCE,Giles Complex unit 2,Giles Complex unit 2,129.0255458,-26.2597342
WYRANIE HILL,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,139.4243573,-32.3888825
ROWANS,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Wandearah Formation,137.8468824,-33.8505374
CAPRA,"Uranium, Copper",Low Significance,MOUNT PAINTER INLIER (CURNAMONA PROVINCE),hydrothermal alteration,Mount Gee Formation,139.3544714,-30.2092195
TRITON,"Copper, Gold, Uranium",Low Significance,MOUNT WOODS INLIER,Olympic Dam Formation,Gawler Range Volcanics,135.6298389,-29.7468283
WILLAMULKA,"Copper, Gold, Cobalt",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Wallaroo Group,Wallaroo Group,137.8635424,-33.9138634
SHERINGA,Copper,Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),skarn,Archaean-Palaeoproterozoic rocks,135.1515178,-33.7956473
DOUGLAS WELL,Copper,Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Archaean-Palaeoproterozoic rocks,135.4838338,-33.9818454
YUMALI,"Copper, Zinc",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),hydrothermal alteration,Kanmantoo Group,139.4785041,-35.5847545
MALLEE RISE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Broadview Schist,Broadview Schist,137.3384526,-32.8059684
ALFORD EAST,"Copper, Gold, Rare Earths",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Oorlano Metasomatite,137.8561054,-33.8270424
MONUMENT HILL NORTH,"Copper, Feldspar",Low Significance,STUART SHELF,quartz vein,Tapley Hill Formation,137.7324355,-32.8128634
CULTANA,Copper,Low Significance,STUART SHELF,Tapley Hill Formation,Pandurra Formation,137.5891185,-32.9149154
HESSO SE,Copper,Low Significance,STUART SHELF,quartz vein,Tapley Hill Formation,137.5058986,-32.1893614
WHITTATA HILL,Copper,Low Significance,STUART SHELF,quartz vein,Tapley Hill Formation,137.5206386,-31.6351794
WARRA WARRA NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Callanna beds,137.8093286,-29.8499084
KADINA 4,"Copper, Gold",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Mesoproterozoic rocks,Mesoproterozoic rocks,137.8317134,-33.8898084
GUNTHER DAM,"Copper, Lead, Zinc",Low Significance,STUART SHELF,hydrothermal alteration,Woocalla Dolomite Member,137.3648806,-32.3538634
PALMER NORTH,"Gold, Copper",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation,139.1574232,-34.8476695
BREADEN HILL SOUTH,"Copper, Silver, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.0020966,-29.7747884
MOORILYANNA,Copper,Low Significance,FREGON SUBDOMAIN (MUSGRAVE PROVINCE),hydrothermal alteration,Mesoproterozoic unit 21,132.9374323,-26.8866462
OPEN DAM,"Copper, Gold",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Broken Hill Group,Broken Hill Group,140.6826401,-32.4067225
WINNININNIE,"Copper, Silver, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Umberatana Group,139.7095172,-32.5379545
LAKE CONSTANCE,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),Willyama Complex,Willyama Complex,139.7679433,-31.6651785
KANMANTOO HEAP LEACH SITE,Copper,Low Significance,,,,139.0081152,-35.0941255
BASSANIO,"Copper, Molybdenum",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Complex,140.4389252,-31.4343365
DAVENPORT,Copper,Low Significance,PEAKE AND DENISON INLIERS,quartz vein unit 3,Palaeoproterozoic rocks,136.3580279,-28.5099963
POONUNDA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ketchowla Siltstone,139.0798453,-33.5424215
KITTICOOLA,"Copper, Gold",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 3,Rathjen Gneiss,139.1533632,-34.8754735
PAUPER,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Auburn Dolomite,139.9330082,-32.1880465
IRONSTONE WELL,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Willyama Supergroup unit 3,,140.1766622,-31.8937875
DOME ROCK NORTH,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Bimba Sulphide Member,,140.4518542,-31.8865215
ANABAMA HILL,"Copper, Molybdenum",Locally Significant,DELAMERIAN OROGEN,Anabama Granite,Anabama Granite,140.2088651,-32.7184215
UTICA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Skillogalee Dolomite unit 6,139.0085553,-33.7754835
MURNINNIE,"Copper, Bismuth",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Palaeoproterozoic rocks,137.2933035,-33.2896954
MOONTA CENTRAL LODE,"Copper, Silver, Gold",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),Moonta Porphyry,Moonta Porphyry,137.6003235,-34.0822184
NACKARA WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tindelpina Shale Member,139.2354123,-32.8320495
LARISSA,Copper,Low Significance,MOUNT WOODS INLIER,Gawler Range Volcanics,,135.6748779,-29.7236833
BLAZE,Copper,Low Significance,MOUNT WOODS INLIER,Mount Woods Complex,Mount Woods Complex,135.7045319,-29.6020563
ILLAWARRA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tarcowie Siltstone,Tarcowie Siltstone,139.0116712,-34.3110785
MICHAEL HILLS,"Nickel, Copper",Locally Significant,MUSGRAVE PROVINCE,Giles Complex,Giles Complex,128.9458688,-26.1793622
POONA,"Copper, Gold, Rare Earths, Rhyolite",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 3,Moonta Porphyry,137.6164945,-34.0401154
LINDSCHAUS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,139.6159167,-29.9620972
EAGLE BURRA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,Skillogalee Dolomite,138.9199443,-33.6679265
LAST CHANCE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5887955,-30.2179814
NEW LUXEMBURG,"Gold, Copper",Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Supergroup,140.5347811,-32.2669255
MELROSE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wilmington Formation,138.1718514,-32.8316534
GROVE,"Copper, Kaolin, Talc",Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,Skillogalee Dolomite,138.9033323,-33.6325695
FREEWAY,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Tapanappa Formation,139.0851992,-35.1129685
EMMIE BLUFF NE,"Copper, Gold",Low Significance,GAWLER CRATON,Wallaroo Group,Wallaroo Group,137.1494027,-31.1104384
OLD WHYDOWN,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,139.2720463,-32.7140135
HOLOWILENA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.8687554,-31.9536235
MILANG WELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,139.1499703,-32.0651515
WILCOWIE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Skillogalee Dolomite,138.7696174,-32.1333775
DISHER HILL,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0888042,-35.0760615
CHURCHILL DAM,Copper,Low Significance,GAWLER CRATON,skarn,Gawler Range Volcanics,136.5651677,-31.1978074
WEETULTA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Palaeoproterozoic-Mesoproterozoic rocks,137.6298224,-34.2170334
KANAPPA,"Copper, Silver, Gold, Nickel, Tungsten",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Milendella Member,139.2187132,-34.7132965
CAMPBELLS LEASE,Copper,,,,,138.4511528,-30.5665972
PRINCE ALFRED,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Skillogalee Dolomite,138.7703174,-32.1080895
VICTORY,"Uranium, Copper, Rare Earths",Low Significance,PEAKE AND DENISON INLIERS,quartz vein,Callanna Group,135.9816079,-28.5308863
BLOCK 45,Copper,,,,,138.3759278,-31.9407611
BRADY CREEK,Copper,,,,,138.9918417,-33.9549444
ULOOLOO,"Copper, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,ironstone,Skillogalee Dolomite,138.9381533,-33.3304365
BILLY SPRINGS,"Zinc, Silver, Copper, Lead, Antimony",Low Significance,ADELAIDE GEOSYNCLINE,Amberoona Formation,Amberoona Formation,139.4411574,-29.9072645
OAK DAM WEST,Copper,Significant to SA,GAWLER CRATON,Olympic Dam Breccia Complex,Gawler Range Volcanics,137.2081757,-30.9753704
ETHEL,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),skarn,Palaeoproterozoic rocks,137.8191874,-34.5853464
ORALDANA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Blue Mine Conglomerate,139.3725784,-30.3301205
ROWLAND FLAT WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Burra Group,,138.9046012,-34.5828405
MENGERSONS WELL,Copper,Low Significance,MUSGRAVE PROVINCE,quartz vein,Mesoproterozoic unit 21,133.2297223,-26.9393543
WANTAPELLA WELL,Copper,Low Significance,MUSGRAVE PROVINCE,quartz vein unit 4,Rodda beds,133.4782423,-27.1141223
FROME MINING,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Bunyeroo Formation,138.9080374,-30.6918025
EVELINE EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Parachilna Formation,,138.8908175,-30.5775165
CONSTITUTION HILL NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 3,Wonoka Formation,138.8968955,-30.5614465
TITAN,Copper,Locally Significant,GAWLER CRATON,skarn,Hutchison Group,136.8434988,-30.1487084
PALLATU,"Nickel, Copper, Platinoids",Low Significance,MUSGRAVE PROVINCE,Giles Complex,,129.9000447,-26.2295582
WEBB GAP CREEK,Copper,Low Significance,,Tertiary-Pleistocene alluvial/fluvial sediments,Tapley Hill Formation,138.9968652,-33.9711635
MOUNT KINGSTON NORTH,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,Peake Metamorphics,Curdimurka Subgroup,135.877113,-27.9893353
NEATES WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Marola Sandstone Member,138.4326034,-33.1654845
CREWS CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Saddleworth Formation,138.2545744,-33.0530034
LAKE LABYRINTH WEST,Copper,Low Significance,WILGENA SUBDOMAIN (GAWLER CRATON),,,135.024315,-30.6612283
